,Total_Stops,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Journeyday,Journeymonth,Dephour,Depmin,Arrivalhour,Arrivalmin,Durationhours,Durationmins
1405,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,5,19,50,22,50,3,0
1406,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,5,35,8,50,3,15
1407,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,5,2,35,4,5,1,30
1408,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,13,0,19,0,6,0
1409,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12,5,8,20,10,35,2,15
1410,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,9,40,4,25,18,45
1411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,6,9,30,12,20,2,50
1412,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,10,55,19,15,8,20
1413,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,5,7,10,10,10,3,0
1414,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,24,5,12,50,19,15,6,25
1415,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,8,0,19,0,11,0
1416,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,17,30,4,25,10,55
1417,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,16,0,18,35,2,35
1418,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,11,40,19,10,7,30
1419,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,5,14,5,22,35,8,30
1420,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,16,0,1,30,9,30
1421,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,14,5,22,35,8,30
1422,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,10,0,21,0,11,0
1423,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,3,14,20,16,55,2,35
1424,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,8,25,20,45,12,20
1425,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,7,55,22,25,14,30
1426,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,8,0,18,50,10,50
1427,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27,6,6,20,7,40,1,20
1428,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18,4,11,30,14,20,2,50
1429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,5,20,0,22,50,2,50
1430,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,11,40,19,0,7,20
1431,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,10,0,21,0,11,0
1432,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,19,45,19,45,24,0
1433,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,18,55,22,35,27,40
1434,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,20,0,4,25,8,25
1435,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,19,0,1,30,6,30
1436,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,20,0,9,20,13,20
1437,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,17,35,22,15,4,40
1438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,7,45,10,40,2,55
1439,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,12,50,21,0,8,10
1440,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,10,20,12,55,2,35
1441,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,4,6,55,9,30,2,35
1442,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,17,30,1,30,8,0
1443,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,18,55,4,40,9,45
1444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,5,0,30,3,25,2,55
1445,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,5,30,8,20,2,50
1446,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,22,15,0,50,2,35
1447,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18,4,9,30,12,20,2,50
1448,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,12,50,21,0,8,10
1449,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,8,25,20,45,12,20
1450,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,27,6,15,45,22,5,6,20
1451,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,16,40,19,15,26,35
1452,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,18,25,21,20,2,55
1453,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12,6,9,45,12,0,2,15
1454,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,21,50,4,25,6,35
1455,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,6,50,22,30,15,40
1456,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,17,0,22,5,29,5
1457,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,8,20,23,15,14,55
1458,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,5,18,55,4,40,9,45
1459,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,22,0,19,15,21,15
1460,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,6,0,19,15,13,15
1461,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,13,0,4,25,15,25
1462,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,13,0,4,25,15,25
1463,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,11,25,1,30,14,5
1464,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,4,0,6,50,2,50
1465,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,10,10,12,55,2,45
1466,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,4,10,10,13,0,2,50
1467,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,4,6,0,8,45,2,45
1468,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,9,0,21,0,12,0
1469,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,10,45,18,50,32,5
1470,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,20,50,19,45,22,55
1471,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3,20,35,11,25,14,50
1472,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,19,45,8,10,12,25
1473,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,10,20,19,15,8,55
1474,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,5,30,19,0,13,30
1475,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,5,9,10,10,40,1,30
1476,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,10,20,12,55,2,35
1477,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6,7,45,10,40,2,55
1478,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,5,19,45,19,15,23,30
1479,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,13,20,7,40,18,20
1480,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,6,20,20,22,55,26,35
1481,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,4,2,0,7,45,5,45
1482,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,5,18,55,12,0,17,5
1483,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,9,50,23,15,13,25
1484,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,5,8,25,16,20,7,55
1485,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,3,15,10,17,45,2,35
1486,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,17,10,19,40,2,30
1487,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,17,0,1,30,8,30
1488,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,15,0,19,0,28,0
1489,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,17,40,9,35,15,55
1490,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,10,55,19,15,32,20
1491,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,20,50,4,25,7,35
1492,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,7,10,16,10,9,0
1493,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,14,15,16,45,2,30
1494,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,6,0,21,0,15,0
1495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,6,2,35,4,5,1,30
1496,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,8,45,19,0,10,15
1497,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,9,6,7,45,10,0,2,15
1498,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,19,10,12,35,17,25
1499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,14,5,4,40,14,35
1500,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,8,50,10,35,25,45
1501,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,7,0,5,25,22,25
1502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6,6,5,8,50,2,45
1503,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,20,40,9,25,12,45
1504,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,22,0,19,15,21,15
1505,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,6,30,18,15,11,45
1506,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,22,50,1,20,2,30
1507,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,13,0,1,30,12,30
1508,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,8,55,0,45,15,50
1509,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,6,20,45,23,20,2,35
1510,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,8,35,16,10,7,35
1511,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,6,50,19,15,36,25
1512,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3,22,55,21,20,22,25
1513,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,16,45,7,10,14,25
1514,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,15,6,9,30,12,20,2,50
1515,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,11,30,19,0,7,30
1516,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,11,30,21,0,9,30
1517,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,21,10,19,50,22,40
1518,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,16,30,22,35,6,5
1519,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,19,20,23,45,4,25
1520,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,4,7,10,10,5,2,55
1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,6,4,55,7,45,2,50
1522,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15,5,22,20,0,40,2,20
1523,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,24,3,6,55,9,35,2,40
1524,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,15,0,19,0,28,0
1525,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,9,35,21,5,11,30
1526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,5,17,45,20,45,3,0
1527,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,19,45,18,50,23,5
1528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,21,15,0,15,3,0
1529,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,15,0,19,0,28,0
1530,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,4,20,55,23,40,2,45
1531,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18,5,21,10,0,5,2,55
1532,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,15,5,9,15,19,0,9,45
1533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,6,10,20,12,55,2,35
1534,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,17,5,22,25,5,20
1535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,4,7,10,10,5,2,55
1536,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,16,45,12,30,19,45
1537,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,6,45,4,25,21,40
1538,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,4,55,12,0,7,5
1539,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,6,50,4,25,21,35
1540,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,6,8,20,11,20,3,0
1541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,17,0,19,45,2,45
1542,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,18,45,19,15,24,30
1543,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,27,5,8,45,13,15,4,30
1544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,6,0,8,45,2,45
1545,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,5,18,55,12,0,17,5
1546,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,10,20,19,0,8,40
1547,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,11,30,1,30,14,0
1548,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,8,0,18,25,10,25
1549,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,7,55,15,45,7,50
1550,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,22,50,10,25,11,35
1551,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,10,20,11,50,1,30
1552,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,7,10,16,10,9,0
1553,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,5,18,55,20,45,25,50
1554,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,5,5,55,19,15,37,20
1555,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,20,30,13,45,17,15
1556,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,15,5,1,30,10,25
1557,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,16,0,1,30,9,30
1558,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,7,5,12,35,5,30
1559,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,21,10,8,15,11,5
1560,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,19,10,12,35,17,25
1561,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,8,55,15,30,6,35
1562,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,18,25,21,20,2,55
1563,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,20,0,8,15,12,15
1564,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,12,30,9,25,20,55
1565,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,16,45,21,5,28,20
1566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,5,19,35,21,5,1,30
1567,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,12,0,19,15,7,15
1568,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,7,45,10,40,2,55
1569,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,4,55,19,0,14,5
1570,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,14,5,8,15,18,10
1571,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,5,22,20,0,40,2,20
1572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,27,3,13,10,14,30,1,20
1573,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,8,25,12,0,27,35
1574,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,17,45,1,30,7,45
1575,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,12,50,1,30,12,40
1576,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,7,15,12,30,5,15
1577,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,16,55,9,30,16,35
1578,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,2,0,7,45,5,45
1579,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,17,25,23,55,30,30
1580,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,6,2,55,4,20,1,25
1581,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,21,10,8,15,11,5
1582,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,9,40,4,25,18,45
1583,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,20,0,19,50,23,50
1584,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,20,25,14,25,18,0
1585,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,17,0,21,5,28,5
1586,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,6,30,10,5,27,35
1587,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,18,3,9,0,11,30,2,30
1588,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,24,6,5,45,7,15,1,30
1589,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,18,3,17,45,20,5,2,20
1590,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,3,13,10,16,10,3,0
1591,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,3,21,10,0,5,2,55
1592,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,14,5,20,45,6,40
1593,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,11,40,19,0,7,20
1594,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,22,10,1,0,2,50
1595,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,16,0,19,0,27,0
1596,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,18,25,18,50,24,25
1597,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,6,30,19,40,13,10
1598,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,8,0,19,15,11,15
1599,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,16,30,10,5,17,35
1600,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,6,6,55,9,30,2,35
1601,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,15,15,17,45,2,30
1602,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,9,40,12,35,26,55
1603,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,9,35,4,25,18,50
1604,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,19,0,1,30,6,30
1605,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,10,20,19,15,8,55
1606,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,17,5,22,25,5,20
1607,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,7,55,22,15,14,20
1608,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,8,0,21,0,13,0
1609,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,21,25,8,15,10,50
1610,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3,20,35,13,15,16,40
1611,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,18,55,22,0,3,5
1612,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,17,45,1,30,7,45
1613,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15,6,17,10,19,40,2,30
1614,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,6,40,21,20,14,40
1615,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,3,21,20,22,45,1,25
1616,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21,4,21,10,0,5,2,55
1617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,20,55,23,50,2,55
1618,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,5,15,15,20,30,5,15
1619,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,11,40,1,30,13,50
1620,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,9,25,11,10,25,45
1621,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,11,40,14,35,2,55
1622,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,22,50,9,0,10,10
1623,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,9,40,4,25,18,45
1624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,6,5,45,7,15,1,30
1625,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,21,5,14,45,17,5,2,20
1626,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,20,0,4,40,8,40
1627,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6,17,45,20,45,3,0
1628,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,18,55,23,35,28,40
1629,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,20,25,23,35,27,10
1630,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,17,0,14,25,21,25
1631,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,13,5,9,25,20,20
1632,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,20,30,23,20,2,50
1633,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,14,0,1,30,11,30
1634,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,7,0,19,0,12,0
1635,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,9,45,9,25,23,40
1636,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,13,0,4,25,15,25
