,Total_Stops,Price,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Journeyday,Journeymonth,Dephour,Depmin,Arrivalhour,Arrivalmin,Durationhours,Durationmins
4629,0.0,3873,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,5,6,55,9,30,2,35
4630,0.0,3311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,6,21,10,0,5,2,55
4631,1.0,13611,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,16,0,1,35,9,35
4632,2.0,11858,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,12,0,19,15,7,15
4633,1.0,9316,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,10,20,19,15,8,55
4634,0.0,4823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,7,10,10,5,2,55
4635,1.0,13941,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,5,20,0,10,5,14,5
4636,2.0,13029,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,9,40,4,25,18,45
4637,0.0,3873,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,4,6,55,9,30,2,35
4638,0.0,4591,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,4,1,30,4,15,2,45
4639,1.0,12395,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,6,3,8,45,22,55,14,10
4640,0.0,3603,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,3,2,30,4,0,1,30
4641,0.0,4804,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,15,30,18,5,2,35
4642,0.0,4823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,5,18,25,21,20,2,55
4643,1.0,13244,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,11,30,18,50,7,20
4644,1.0,6785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,7,35,19,25,11,50
4645,0.0,3100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,6,6,20,7,40,1,20
4646,1.0,7198,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,18,0,1,30,7,30
4647,2.0,13014,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,9,40,19,0,9,20
4648,2.0,20416,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,6,50,7,40,24,50
4649,2.0,10441,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,22,0,19,15,21,15
4650,1.0,11528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,10,30,11,20,24,50
4651,2.0,14083,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,7,0,1,20,18,20
4652,0.0,3597,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15,5,19,35,21,55,2,20
4653,2.0,7662,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,5,50,13,15,7,25
4654,0.0,4823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6,8,30,11,20,2,50
4655,3.0,10703,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,5,15,19,15,38,0
4656,0.0,8040,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12,6,7,5,8,30,1,25
4657,0.0,4668,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,24,6,7,0,9,40,2,40
4658,0.0,6304,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,5,18,5,21,10,3,5
4659,2.0,14219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,3,6,0,11,55,29,55
4660,0.0,3841,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5,17,10,19,40,2,30
4661,1.0,13587,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,13,0,21,0,8,0
4662,2.0,12093,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,5,50,20,25,14,35
4663,1.0,5899,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,4,6,5,11,20,5,15
4664,0.0,3100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12,5,13,55,15,25,1,30
4665,0.0,5438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,5,17,0,19,45,2,45
4666,0.0,5780,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,4,18,55,21,50,2,55
4667,2.0,11668,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,9,25,1,20,15,55
4668,0.0,11934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,7,10,10,5,2,55
4669,2.0,16263,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,20,0,4,25,8,25
4670,1.0,14871,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,18,35,1,35,7,0
4671,0.0,3573,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24,5,9,30,12,20,2,50
4672,2.0,12497,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,21,30,19,15,21,45
4673,0.0,5411,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,6,18,5,21,10,3,5
4674,1.0,6600,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,5,5,16,10,11,5
4675,1.0,11160,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,9,20,14,15,4,55
4676,2.0,22950,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,3,17,15,16,50,23,35
4677,1.0,4649,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,24,5,15,5,20,20,5,15
4678,2.0,15129,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,5,30,4,25,22,55
4679,0.0,8626,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,5,21,5,0,20,3,15
4680,1.0,17234,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,7,5,4,25,21,20
4681,1.0,7832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,5,45,13,15,7,30
4682,0.0,3100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,6,15,0,16,25,1,25
4683,1.0,9314,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,9,35,14,25,28,50
4684,1.0,14714,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,2,15,12,35,10,20
4685,2.0,13882,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,11,45,4,25,16,40
4686,2.0,16274,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,5,30,12,35,7,5
4687,1.0,15135,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,11,30,18,50,7,20
4688,0.0,6144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,3,21,20,0,15,2,55
4689,2.0,9483,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,19,10,19,45,24,35
4690,2.0,14431,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,5,6,50,7,40,24,50
4691,1.0,6093,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,14,55,22,30,7,35
4692,1.0,7888,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,10,0,21,0,11,0
4693,1.0,7503,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,5,9,15,1,30,16,15
4694,1.0,6117,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,19,0,9,50,14,50
4695,1.0,17024,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,9,0,18,50,9,50
4696,1.0,12681,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,18,55,8,15,13,20
4697,1.0,10678,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,10,35,19,0,8,25
4698,1.0,13759,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,8,25,12,0,27,35
4699,0.0,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,6,22,45,0,15,1,30
4700,0.0,4885,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15,6,9,30,12,20,2,50
4701,1.0,10786,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,6,0,19,15,13,15
4702,1.0,12080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,12,3,7,30,9,25,25,55
4703,0.0,4804,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,20,20,22,55,2,35
4704,1.0,6587,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,21,0,19,15,22,15
4705,2.0,8728,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,5,10,18,50,13,40
4706,1.0,7452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,20,45,7,10,10,25
4707,0.0,4823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6,20,0,22,50,2,50
4708,1.0,8310,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,7,5,22,30,15,25
4709,0.0,5403,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,11,30,14,20,2,50
4710,2.0,13376,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,14,35,12,35,22,0
4711,1.0,10877,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,10,35,19,0,8,25
4712,1.0,14815,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,22,50,0,45,25,55
4713,1.0,6558,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,6,40,16,10,9,30
4714,1.0,14067,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,9,0,21,0,12,0
4715,1.0,9627,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,9,15,19,0,9,45
4716,1.0,14714,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,19,15,19,0,23,45
4717,0.0,5000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,5,35,8,50,3,15
4718,1.0,9845,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,6,0,21,0,15,0
4719,1.0,10844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,18,55,16,20,21,25
4720,1.0,7048,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,4,45,13,20,8,35
4721,1.0,12692,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,9,35,10,55,25,20
4722,1.0,13843,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,21,50,18,50,21,0
4723,1.0,7832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,14,5,7,40,17,35
4724,0.0,4049,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,6,9,15,10,45,1,30
4725,1.0,12242,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,8,0,18,50,10,50
4726,1.0,10262,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,19,15,19,0,23,45
4727,1.0,14571,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,8,25,19,50,11,25
4728,0.0,4174,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,24,5,17,10,19,40,2,30
4729,1.0,11264,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,6,0,12,35,6,35
4730,0.0,4174,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,4,21,25,0,5,2,40
4731,0.0,3540,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,6,5,15,7,40,2,25
4732,1.0,9345,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18,5,7,10,20,20,13,10
4733,2.0,9653,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,16,40,19,15,26,35
4734,0.0,3342,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,3,6,20,7,45,1,25
4735,1.0,8073,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,10,0,1,30,15,30
4736,1.0,7064,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,6,30,20,45,14,15
4737,2.0,13376,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,14,35,12,35,22,0
4738,1.0,15135,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,8,25,18,50,10,25
4739,1.0,10413,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,10,0,20,25,10,25
4740,1.0,9187,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5,20,20,10,45,14,25
4741,2.0,13292,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,9,35,12,35,27,0
4742,1.0,6674,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,7,35,16,10,8,35
4743,1.0,8330,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,17,30,1,30,8,0
4744,1.0,11200,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,6,40,19,0,12,20
4745,1.0,10262,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,10,0,12,35,26,35
4746,0.0,6216,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,15,4,14,40,17,50,3,10
4747,1.0,10844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,20,0,19,50,23,50
4748,1.0,11134,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,16,55,18,10,25,15
4749,0.0,5277,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18,6,22,5,0,25,2,20
4750,2.0,14300,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,8,10,12,35,28,25
4751,1.0,17471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,22,50,20,20,21,30
4752,1.0,10844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,21,10,9,20,12,10
4753,0.0,5469,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,3,5,45,8,35,2,50
4754,1.0,10262,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,14,0,12,35,22,35
4755,1.0,7185,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,3,16,35,22,50,6,15
4756,0.0,3807,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,6,19,55,22,25,2,30
4757,1.0,14714,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,17,30,4,25,10,55
4758,1.0,8610,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,5,7,10,20,20,13,10
4759,1.0,17234,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,7,5,18,50,11,45
4760,3.0,15629,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,11,35,21,0,9,25
4761,2.0,6128,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,7,5,21,20,14,15
4762,1.0,16289,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,16,0,4,25,12,25
4763,2.0,15129,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,5,30,19,0,13,30
4764,1.0,7832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,14,5,10,25,20,20
4765,1.0,22270,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,8,0,16,10,8,10
4766,1.0,11467,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,17,0,9,45,16,45
4767,0.0,4392,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,5,19,5,20,35,1,30
4768,0.0,4491,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,5,17,10,19,40,2,30
4769,1.0,9663,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,21,10,9,20,12,10
4770,1.0,5883,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,18,35,1,30,6,55
4771,1.0,14777,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,19,0,7,40,12,40
4772,1.0,5162,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,6,50,10,30,3,40
4773,0.0,4804,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,21,25,0,5,2,40
4774,1.0,8529,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,14,5,12,0,21,55
4775,1.0,10844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,6,30,16,20,9,50
4776,0.0,3873,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9,4,6,55,9,30,2,35
4777,0.0,4804,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,9,35,12,20,2,45
4778,0.0,5678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12,5,2,55,4,20,1,25
4779,1.0,12681,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,6,30,18,15,11,45
4780,1.0,9623,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,5,50,12,20,6,30
4781,1.0,15147,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,8,55,21,0,12,5
4782,1.0,9345,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,24,5,7,10,23,25,16,15
4783,1.0,7757,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,18,55,10,5,15,10
4784,1.0,10844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,5,16,30,12,0,19,30
4785,2.0,11948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,11,5,22,10,35,5
4786,2.0,13376,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,6,45,12,35,29,50
4787,1.0,6117,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,5,19,0,4,40,9,40
4788,1.0,6171,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,4,55,16,10,11,15
4789,1.0,13626,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,14,5,19,50,5,45
4790,1.0,17471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,21,25,19,10,21,45
4791,1.0,7531,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,10,20,19,15,8,55
4792,1.0,12373,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,15,0,4,25,13,25
4793,1.0,16289,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,7,5,12,35,5,30
4794,0.0,4777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,3,10,10,13,0,2,50
4795,0.0,5198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,4,8,20,11,20,3,0
4796,1.0,10844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,14,5,23,35,9,30
4797,0.0,7171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,5,17,0,19,45,2,45
4798,2.0,11942,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,18,45,19,15,24,30
4799,0.0,4423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,4,10,30,13,20,2,50
4800,0.0,5586,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,18,3,14,55,17,50,2,55
4801,1.0,11134,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,16,55,12,0,19,5
4802,0.0,4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,3,5,50,8,40,2,50
4803,0.0,6245,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,14,15,16,45,2,30
4804,1.0,10341,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,3,10,20,18,15,7,55
4805,0.0,6860,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,45,8,35,2,50
4806,0.0,2050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,4,19,30,20,45,1,15
4807,1.0,5797,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,17,45,1,30,7,45
4808,0.0,7648,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,8,30,11,30,3,0
4809,0.0,8851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,21,10,23,55,2,45
4810,2.0,13007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,10,0,5,25,19,25
4811,1.0,13067,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,9,35,9,45,24,10
4812,1.0,4049,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,16,55,21,50,4,55
4813,1.0,12692,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,17,0,18,0,25,0
4814,0.0,4667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,5,11,40,13,55,2,15
4815,2.0,8938,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,7,10,21,20,14,10
4816,1.0,10208,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,7,30,15,30,8,0
4817,1.0,7354,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,11,25,19,15,7,50
4818,0.0,5438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,4,17,0,19,45,2,45
4819,0.0,4107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,22,50,1,20,2,30
4820,1.0,11134,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,19,45,12,0,16,15
4821,1.0,10262,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,20,55,12,35,15,40
4822,2.0,14083,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,7,0,1,20,18,20
4823,1.0,9345,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,6,7,10,23,25,16,15
4824,1.0,12373,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,17,30,12,35,19,5
4825,1.0,10196,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,16,0,1,30,9,30
4826,1.0,5947,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,4,16,0,21,0,5,0
4827,1.0,13044,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,14,5,9,20,19,15
4828,1.0,9663,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,5,45,9,20,27,35
4829,1.0,27992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,45,20,20,14,35
4830,1.0,7476,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,15,10,19,50,4,40
4831,1.0,10413,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,7,0,20,25,13,25
4832,1.0,10261,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,11,40,19,15,7,35
4833,1.0,14151,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,9,35,23,35,14,0
4834,0.0,5176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4,6,10,8,55,2,45
4835,1.0,14714,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,10,0,4,25,18,25
4836,1.0,9314,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,5,17,0,14,25,21,25
